C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_295.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_295.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_295.jpg, 0, 0.632866, 0, 0.9985518
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_403.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_403.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_403.jpg, -0.0438537, 0.9579604, 0, 1.995049
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_517.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_517.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_517.jpg, -0.2967282, 1, 0, 3.382186
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_618.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_618.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_618.jpg, 0, 1, 0, 4.555069
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_732.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_732.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_732.jpg, 0, 1, 0, 5.945536
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_837.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_837.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_837.jpg, 0, 1, 0, 7.092432
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_49_942.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_49_942.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_49_942.jpg, -0.0804711, 1, 0, 8.226916
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_048.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_048.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_048.jpg, -0.3529719, 1, 0, 9.314167
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_150.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_150.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_150.jpg, -0.4379541, 1, 0, 10.35703
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_254.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_254.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_254.jpg, -0.08511777, 1, 0, 11.51432
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_361.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_361.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_361.jpg, 0, 1, 0, 12.7888
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_463.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_463.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_463.jpg, -0.157389, 1, 0, 13.71983
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_569.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_569.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_569.jpg, -0.4295793, 1, 0, 14.92237
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_673.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_673.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_673.jpg, -0.477277, 1, 0, 16.08249
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_779.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_779.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_779.jpg, -0.1592799, 1, 0, 16.91995
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_885.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_885.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_885.jpg, 0, 1, 0, 18.13389
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_50_986.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_50_986.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_50_986.jpg, -0.2658027, 1, 0, 18.986
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_090.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_090.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_090.jpg, -0.3422619, 1, 0, 20.03624
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_192.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_192.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_192.jpg, 0, 1, 0, 21.22858
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_295.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_295.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_295.jpg, 0, 1, 0, 22.15965
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_399.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_399.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_399.jpg, 0, 1, 0, 23.17562
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_501.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_501.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_501.jpg, 0, 1, 0, 24.139
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_607.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_607.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_607.jpg, -0.1405092, 1, 0, 25.10014
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_709.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_709.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_709.jpg, -0.3030648, 1, 0, 25.94475
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_818.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_818.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_818.jpg, 0, 1, 0, 27.07753
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_51_922.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_51_922.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_51_922.jpg, 0, 1, 0, 28.01027
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_024.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_024.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_024.jpg, -0.1155681, 1, 0, 28.93409
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_145.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_145.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_145.jpg, -0.4768431, 1, 0, 29.88981
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_315.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_315.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_315.jpg, 0, 1, 0, 30.189
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_425.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_425.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_425.jpg, 0, 1, 0, 30.19022
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_537.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_537.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_537.jpg, -0.3361014, 1, 0, 30.16675
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_639.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_639.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_639.jpg, -0.3785883, 1, 0, 30.18055
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_741.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_741.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_741.jpg, -0.07171438, 1, 0, 30.19083
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_856.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_856.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_856.jpg, 0, 1, 0, 30.18919
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_52_979.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_52_979.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_52_979.jpg, 0, 1, 0, 30.19029
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_098.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_098.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_098.jpg, 0, 1, 0, 30.19029
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_213.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_213.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_213.jpg, 0, 1, 0, 30.19032
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_325.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_325.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_325.jpg, 0, 1, 0, 30.19028
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_428.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_428.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_428.jpg, 0, 1, 0, 30.1903
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_541.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_541.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_541.jpg, -0.3367095, 1, 0, 30.16569
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_644.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_644.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_644.jpg, -0.06400049, 1, 0, 30.19088
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_757.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_757.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_757.jpg, 0, 1, 0, 30.19003
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_869.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_869.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_869.jpg, 0, 1, 0, 30.19041
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_53_981.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_53_981.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_53_981.jpg, 0, 1, 0, 30.1903
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_084.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_084.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_084.jpg, -0.09384001, 1, 0, 30.18809
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_197.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_197.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_197.jpg, -0.151008, 1, 0, 30.18971
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_305.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_305.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_305.jpg, 0, 1, 0, 30.18978
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_416.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_416.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_416.jpg, 0, 1, 0, 30.19057
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_527.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_527.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_527.jpg, 0, 1, 0, 30.19032
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_629.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_629.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_629.jpg, -0.1078461, 1, 0, 30.1873
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_741.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_741.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_741.jpg, -0.2389152, 1, 0, 30.18481
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_854.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_854.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_854.jpg, 0, 1, 0, 30.1889
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_54_964.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_54_964.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_54_964.jpg, 0, 1, 0, 30.19016
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_076.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_076.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_076.jpg, -0.3359706, 1, 0, 30.16671
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_182.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_182.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_182.jpg, -0.0200571, 1, 0, 30.19018
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_283.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_283.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_283.jpg, 0, 1, 0, 30.18993
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_388.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_388.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_388.jpg, 0, 1, 0, 30.19029
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_515.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_515.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_515.jpg, 0, 1, 0, 30.19016
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_616.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_616.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_616.jpg, -0.1067421, 1, 0, 30.1873
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_729.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_729.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_729.jpg, 0, 1, 0, 30.19027
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_843.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_843.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_843.jpg, 0, 1, 0, 30.19031
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_55_950.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_55_950.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_55_950.jpg, 0, 1, 0, 30.19027
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_057.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_057.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_057.jpg, -0.1666296, 1, 0, 30.18219
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_283.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_283.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_283.jpg, 0, 1, 0, 30.19004
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_391.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_391.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_391.jpg, 0, 1, 0, 30.19027
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_495.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_495.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_495.jpg, 0, 1, 0, 30.19034
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_605.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_605.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_605.jpg, -0.0423258, 1, 0, 30.18991
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_708.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_708.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_708.jpg, -0.350631, 1, 0, 30.16375
C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\center_2020_02_07_15_47_56_816.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\left_2020_02_07_15_47_56_816.jpg, C:\Users\Sanket\Desktop\Final Year Project\Data\IMG\right_2020_02_07_15_47_56_816.jpg, -0.0268173, 1, 0, 30.19038
